"","psraid","sample","segment","int_date","lang","scregion","sstate"
"3539",202642,2,2,31816,1,3,48
"3540",207911,2,2,42816,1,3,11
"3541",400480,2,4,42316,1,3,47
"3542",205325,2,2,40916,1,4,6
"3543",202973,2,2,50316,1,3,48
"3544",202722,2,2,40716,1,3,48
"3545",202977,2,2,32016,1,4,6
"3546",100536,1,1,31616,1,3,40
"3547",203983,2,2,32716,1,3,13
"3548",202806,2,2,31916,1,3,5
"3549",102546,1,1,40316,1,1,36
"3550",208408,2,2,50116,1,1,36
"3551",100730,1,1,42316,2,1,34
"3552",103052,1,1,43016,1,3,11
"3553",205030,2,2,40716,1,1,36
"3554",202572,2,2,31616,1,4,6
"3555",101300,1,1,31716,1,3,51
"3556",200712,2,2,30316,1,3,1
"3557",206057,2,2,41516,1,1,42
"3558",205366,2,2,50416,2,4,6
"3559",200615,2,2,30216,2,1,36
"3560",400423,2,4,41716,1,3,22
"3561",202978,2,2,32016,1,4,6
"3562",103290,1,1,43016,1,3,5
"3563",206888,2,2,42216,1,3,5
"3564",204658,2,2,40316,1,4,41
"3565",208665,2,2,50216,1,2,26
"3566",207735,2,2,42716,1,4,32
"3567",209571,2,2,50516,1,1,42
"3568",202977,2,2,41516,1,3,24
"3569",207866,2,2,42816,1,1,36
"3570",100955,1,1,30516,1,1,9
"3571",203757,2,2,40416,1,2,17
"3572",100972,1,1,30416,1,1,42
"3573",201957,2,2,31216,1,1,36
"3574",201908,2,2,31216,1,3,13
"3575",102200,1,1,31916,1,1,36
"3576",208474,2,2,50116,1,3,13
"3577",100215,1,1,31016,1,1,34
"3578",103600,1,1,50316,1,3,45
"3579",206226,2,2,41716,1,2,20
"3580",200015,2,2,30816,1,3,13
"3581",300051,1,3,22916,1,3,13
"3582",300209,1,3,31216,1,3,51
"3583",209182,2,2,50416,1,4,6
"3584",208464,2,2,50116,1,3,13
"3585",400612,2,4,43016,1,1,34
"3586",200769,2,2,30916,2,4,6
"3587",203647,2,2,32516,1,4,4
"3588",203608,2,2,42216,1,3,48
"3589",203407,2,2,32316,1,1,36
"3590",204285,2,2,33016,1,3,12
"3591",202847,2,2,31916,1,3,11
"3592",203738,2,2,32616,1,4,6
"3593",203536,2,2,32416,1,4,6
"3594",100428,1,1,30116,1,1,34
"3595",400442,2,4,42316,1,1,36
"3596",400607,2,4,43016,1,2,29
"3597",207250,2,2,42516,1,4,53
"3598",201530,2,2,30916,1,3,40
"3599",208484,2,2,50116,1,3,13
"3600",200309,2,2,50816,1,4,6
"3601",201045,2,2,30516,2,3,12
"3602",202394,2,2,31916,1,3,12
"3603",203343,2,2,32316,1,1,36
"3604",202321,2,2,31416,1,4,6
"3605",203545,2,2,32416,1,3,37
"3606",208840,2,2,50316,1,3,48
"3607",207067,2,2,42816,1,1,36
"3608",202691,2,2,31916,1,3,48
"3609",101997,1,1,31916,1,1,36
"3610",101392,1,1,30816,1,2,17
"3611",209645,2,2,50616,2,3,22
"3612",200830,2,2,30416,2,3,48
"3613",102870,1,1,42316,1,2,26
"3614",202685,2,2,31916,1,3,48
"3615",204203,2,2,32916,1,3,13
"3616",100378,1,1,30616,1,4,6
"3617",208258,2,2,43016,1,4,6
"3618",200382,2,2,30116,1,3,1
"3619",206722,2,2,42216,1,3,48
"3620",202625,2,2,31816,1,3,22
"3621",204271,2,2,50416,1,1,25
"3622",205891,2,2,50516,2,1,36
"3623",208168,2,2,43016,1,4,6
"3624",300063,1,3,30216,1,3,37
"3625",207126,2,2,42416,1,1,34
"3626",200920,2,2,42316,2,3,48
"3627",202375,2,2,31416,1,4,6
"3628",100597,1,1,31016,1,3,24
"3629",103241,1,1,43016,1,3,48
"3630",103163,1,1,43016,1,3,24
"3631",103338,1,1,43016,1,4,8
"3632",400263,2,4,40216,1,3,48
"3633",203348,2,2,33016,2,3,48
"3634",200801,2,2,30416,1,1,36
"3635",201136,2,2,30616,1,4,6
"3636",201578,2,2,50416,1,1,34
"3637",206042,2,2,41516,1,1,42
"3638",208368,2,2,50316,1,3,51
"3639",208452,2,2,50316,1,4,35
"3640",203652,2,2,41316,1,4,32
"3641",102633,1,1,42316,1,4,6
"3642",203721,2,2,32616,1,4,6
"3643",208514,2,2,50216,1,1,36
"3644",203439,2,2,32316,1,4,6
"3645",100406,1,1,32116,1,1,36
"3646",100284,1,1,22916,1,2,27
"3647",101472,1,1,30816,2,3,10
"3648",202787,2,2,31916,1,3,5
"3649",400336,2,4,40216,1,3,1
"3650",209252,2,2,50416,1,3,12
"3651",201549,2,2,30916,1,3,12
"3652",101930,1,1,31616,1,4,41
"3653",200946,2,2,30516,1,4,6
"3654",201239,2,2,30616,1,4,8
"3655",202280,2,2,31916,1,2,39
"3656",206877,2,2,42316,1,3,13
"3657",204778,2,2,40416,2,3,48
"3658",102669,1,1,41016,1,4,6
"3659",201122,2,2,30616,1,3,40
"3660",200841,2,2,30416,1,1,42
"3661",101040,1,1,43016,1,1,34
"3662",103363,1,1,50116,1,1,34
"3663",103378,1,1,50116,1,3,12
"3664",209298,2,2,50416,1,1,42
"3665",201361,2,2,30816,1,2,17
"3666",207955,2,2,43016,1,1,25
"3667",202768,2,2,31916,1,3,13
"3668",300295,1,3,50516,1,2,55
"3669",200279,2,2,31316,2,4,32
"3670",101997,1,1,31716,1,1,36
"3671",206265,2,2,42216,1,3,48
"3672",400029,2,4,30216,1,3,37
"3673",102597,1,1,41016,1,3,47
"3674",204246,2,2,40816,2,4,6
"3675",203288,2,2,32216,1,1,42
"3676",203952,2,2,40116,1,3,48
"3677",205794,2,2,41216,1,3,48
"3678",201350,2,2,30816,1,3,48
"3679",204116,2,2,32816,1,2,46
"3680",101734,1,1,41716,1,3,28
"3681",100579,1,1,30216,1,1,42
"3682",205442,2,2,40916,1,4,6
"3683",209011,2,2,50316,1,3,40
"3684",400295,2,4,32016,1,3,48
"3685",400150,2,4,31116,1,1,34
"3686",203909,2,2,40316,1,3,48
"3687",201605,2,2,31016,1,3,48
"3688",300121,1,3,30516,1,3,5
"3689",209313,2,2,50416,1,2,19
"3690",203529,2,2,32916,2,1,36
"3691",200110,2,2,30416,1,1,36
"3692",101789,1,1,31216,1,2,19
"3693",207816,2,2,42816,1,1,36
"3694",101500,1,1,41616,2,3,48
"3695",100815,1,1,30516,2,4,6
"3696",100815,1,1,30616,2,3,48
"3697",202072,2,2,32216,1,4,4
"3698",300305,1,3,42316,1,3,5
"3699",205718,2,2,41116,1,4,6
"3700",201479,2,2,30916,1,4,4
"3701",204467,2,2,40316,1,3,24
"3702",208354,2,2,50116,1,4,41
"3703",101905,1,1,31616,1,3,5
"3704",205497,2,2,41016,1,2,26
"3705",202831,2,2,31916,1,4,6
"3706",100578,1,1,31916,1,3,51
"3707",201400,2,2,30816,1,3,45
"3708",102125,1,1,31916,1,2,39
"3709",207648,2,2,42716,1,2,55
"3710",204793,2,2,40416,1,4,6
"3711",200399,2,2,30116,1,1,34
"3712",204441,2,2,42616,2,4,4
"3713",201690,2,2,31016,1,4,6
"3714",200864,2,2,30416,1,3,13
"3715",207614,2,2,42716,2,3,48
"3716",207059,2,2,42316,1,3,54
"3717",100225,1,1,30516,1,1,36
"3718",300331,1,3,50516,1,3,13
"3719",200188,2,2,22916,1,1,34
"3720",205602,2,2,42016,1,1,34
"3721",200182,2,2,22916,1,3,13
"3722",201666,2,2,31016,1,3,13
"3723",200652,2,2,30316,1,3,40
"3724",205456,2,2,40916,1,4,6
"3725",203557,2,2,32516,1,3,1
"3726",102714,1,1,42316,1,4,6
"3727",209702,2,2,50716,1,3,12
"3728",101595,1,1,31016,1,3,24
"3729",102385,1,1,40216,1,3,12
"3730",205796,2,2,41216,1,3,37
"3731",202978,2,2,32016,1,3,48
"3732",102776,1,1,50416,1,1,36
"3733",208905,2,2,50316,1,3,24
"3734",102714,1,1,42316,1,4,6
"3735",205962,2,2,41416,1,2,39
"3736",400285,2,4,31916,1,3,13
"3737",400009,2,4,22916,1,2,39
"3738",206347,2,2,41916,1,4,49
"3739",400689,2,4,50416,1,1,34
"3740",206887,2,2,42316,1,2,17
"3741",300183,1,3,31216,1,1,42
"3742",209152,2,2,50716,1,2,38
"3743",101736,1,1,42316,1,3,40
"3744",102200,1,1,31916,1,2,55
"3745",101168,1,1,30516,1,4,6
"3746",201218,2,2,30616,1,1,42
"3747",204238,2,2,32916,2,4,6
"3748",102013,1,1,31716,1,3,37
"3749",100927,1,1,30416,1,1,36
"3750",200986,2,2,30516,1,2,26
"3751",200500,2,2,30216,1,4,6
"3752",200438,2,2,30216,1,3,48
"3753",207759,2,2,42916,1,1,42
"3754",100241,1,1,22916,1,3,37
"3755",209637,2,2,50616,1,3,48
"3756",204656,2,2,40316,1,3,11
"3757",400555,2,4,42916,1,2,39
"3758",204819,2,2,40516,1,2,55
"3759",207012,2,2,42316,1,1,36
"3760",400420,2,4,41716,1,3,51
"3761",100943,1,1,30516,2,4,6
"3762",206222,2,2,42616,1,1,34
"3763",208483,2,2,50616,2,3,48
"3764",204354,2,2,33116,2,4,6
"3765",101141,1,1,30516,1,4,6
"3766",101209,1,1,30516,1,2,39
"3767",300306,1,3,42316,1,3,48
"3768",400351,2,4,40916,1,3,28
"3769",400427,2,4,50316,1,3,12
